Sales_Outlet_Id,Transaction_Date,Product_Id,Starting_Inventory,Quantity_Sold,Current Inventory,Waste,% Waste,Replenishment_Required
8,2022,17,23,9,2,12,0.52173913,YES
8,2020,60,80,57,11,12,0.15,YES
8,2019,12,92,77,3,12,0.130434783,YES
9,2020,76,82,1,8,73,0.890243902,YES
7,2023,36,35,1,0,34,0.971428571,YES
5,2020,8,86,71,3,12,0.139534884,YES
5,2021,37,52,22,21,9,0.173076923,YES
8,2020,41,37,11,14,12,0.324324324,YES
6,2019,15,63,15,12,36,0.571428571,YES
2,2020,13,87,60,16,11,0.126436782,YES
3,2021,38,54,3,41,10,0.185185185,NO
6,2021,14,37,20,17,0,0,YES
2,2020,89,48,43,2,3,0.0625,YES
3,2021,18,55,6,19,30,0.545454545,YES
7,2021,15,38,12,25,1,0.026315789,NO
5,2023,29,82,71,11,0,0,YES
4,2021,87,25,24,1,0,0,YES
4,2019,40,62,14,9,39,0.629032258,YES
6,2019,89,29,22,0,7,0.24137931,YES
5,2019,85,76,70,4,2,0.026315789,YES
7,2023,63,31,10,19,2,0.064516129,NO
2,2021,32,49,17,13,19,0.387755102,YES
5,2023,20,76,54,12,10,0.131578947,YES
8,2019,47,69,52,2,15,0.217391304,YES
6,2021,65,34,26,1,7,0.205882353,YES
4,2023,14,64,37,24,3,0.046875,YES
5,2019,10,52,25,13,14,0.269230769,YES
10,2022,67,73,44,22,7,0.095890411,YES
4,2019,64,37,13,23,1,0.027027027,NO
3,2021,87,22,7,10,5,0.227272727,YES
3,2023,38,52,48,0,4,0.076923077,YES
9,2021,61,25,13,6,6,0.24,YES
3,2019,64,39,28,11,0,0,YES
4,2023,61,82,0,3,79,0.963414634,YES
6,2019,65,98,87,1,10,0.102040816,YES
9,2023,47,57,15,22,20,0.350877193,YES
4,2019,30,29,0,14,15,0.517241379,YES
7,2022,11,67,32,33,2,0.029850746,YES
10,2020,62,39,29,4,6,0.153846154,YES
5,2022,24,40,15,14,11,0.275,YES
7,2023,19,73,17,1,55,0.753424658,YES
5,2021,62,85,77,6,2,0.023529412,YES
8,2021,28,95,86,8,1,0.010526316,YES
4,2021,30,64,57,7,0,0,YES
10,2019,25,26,14,12,0,0,YES
10,2020,46,86,62,4,20,0.23255814,YES
4,2023,32,35,31,2,2,0.057142857,YES
2,2023,48,21,1,8,12,0.571428571,YES
4,2021,89,67,36,15,16,0.23880597,YES
2,2020,40,81,31,21,29,0.358024691,YES
8,2020,63,88,38,7,43,0.488636364,YES
10,2020,17,76,29,9,38,0.5,YES
3,2022,7,60,5,17,38,0.633333333,YES
6,2023,10,56,54,2,0,0,YES
10,2020,32,99,98,0,1,0.01010101,YES
6,2022,20,84,2,39,43,0.511904762,YES
7,2023,1,68,21,10,37,0.544117647,YES
4,2019,81,72,13,12,47,0.652777778,YES
9,2023,30,93,56,4,33,0.35483871,YES
9,2021,39,95,90,5,0,0,YES
6,2022,87,52,21,13,18,0.346153846,YES
5,2021,28,56,20,18,18,0.321428571,YES
5,2020,26,76,55,5,16,0.210526316,YES
3,2019,22,71,18,21,32,0.450704225,YES
4,2022,31,60,16,21,23,0.383333333,YES
6,2021,84,44,36,2,6,0.136363636,YES
10,2022,81,24,8,5,11,0.458333333,YES
7,2020,61,75,75,0,0,0,YES
2,2021,40,51,31,10,10,0.196078431,YES
7,2019,19,24,1,11,12,0.5,YES
8,2022,65,60,43,14,3,0.05,YES
3,2023,28,61,46,11,4,0.06557377,YES
7,2019,23,30,18,5,7,0.233333333,YES
6,2023,56,73,42,12,19,0.260273973,YES
7,2021,60,85,12,23,50,0.588235294,YES
6,2021,9,38,23,6,9,0.236842105,YES
10,2020,82,43,40,1,2,0.046511628,YES
6,2020,32,77,34,30,13,0.168831169,YES
2,2019,74,72,6,22,44,0.611111111,YES
4,2023,14,88,23,39,26,0.295454545,YES
9,2019,19,39,30,6,3,0.076923077,YES
6,2020,17,50,7,38,5,0.1,NO
2,2020,74,24,24,0,0,0,YES
8,2021,86,97,77,6,14,0.144329897,YES
2,2023,70,55,2,42,11,0.2,NO
8,2022,28,43,12,4,27,0.627906977,YES
3,2020,68,84,68,1,15,0.178571429,YES
3,2022,87,56,39,14,3,0.053571429,YES
7,2020,62,63,30,29,4,0.063492063,YES
9,2021,74,44,8,4,32,0.727272727,YES
4,2020,66,61,5,56,0,0,NO
6,2022,41,58,7,16,35,0.603448276,YES
3,2022,77,30,16,13,1,0.033333333,YES
7,2020,42,82,10,67,5,0.06097561,NO
9,2023,64,75,71,4,0,0,YES
5,2021,51,69,49,7,13,0.188405797,YES
7,2021,73,69,65,0,4,0.057971014,YES
5,2019,73,71,36,30,5,0.070422535,YES
7,2021,46,60,10,1,49,0.816666667,YES
2,2022,23,27,27,0,0,0,YES
9,2023,50,77,26,14,37,0.480519481,YES
2,2020,83,23,2,5,16,0.695652174,YES
3,2021,29,32,1,10,21,0.65625,YES
4,2022,1,98,1,70,27,0.275510204,NO
10,2020,40,98,28,3,67,0.683673469,YES
5,2020,34,77,54,12,11,0.142857143,YES
10,2022,13,68,67,1,0,0,YES
5,2021,18,24,19,2,3,0.125,YES
8,2021,43,85,15,46,24,0.282352941,NO
5,2019,61,55,18,0,37,0.672727273,YES
2,2023,60,49,35,12,2,0.040816327,YES
9,2022,29,94,55,22,17,0.180851064,YES
3,2021,15,80,20,55,5,0.0625,NO
5,2022,9,68,6,35,27,0.397058824,NO
7,2020,45,83,81,1,1,0.012048193,YES
2,2021,49,24,5,2,17,0.708333333,YES
9,2019,73,57,34,11,12,0.210526316,YES
2,2020,13,31,2,15,14,0.451612903,YES
7,2019,16,26,18,8,0,0,YES
8,2023,4,72,22,18,32,0.444444444,YES
3,2020,80,26,14,8,4,0.153846154,YES
7,2021,82,38,14,5,19,0.5,YES
6,2022,44,24,20,0,4,0.166666667,YES
2,2020,62,41,2,3,36,0.87804878,YES
6,2022,35,67,7,34,26,0.388059701,NO
6,2021,65,43,37,0,6,0.139534884,YES
5,2022,44,24,8,9,7,0.291666667,YES
3,2021,80,62,29,3,30,0.483870968,YES
10,2023,71,33,7,6,20,0.606060606,YES
2,2023,65,49,16,27,6,0.12244898,NO
3,2020,56,52,36,14,2,0.038461538,YES
8,2020,21,46,22,3,21,0.456521739,YES
6,2021,48,50,4,44,2,0.04,NO
3,2019,35,85,71,4,10,0.117647059,YES
9,2020,62,38,30,5,3,0.078947368,YES
2,2023,12,27,15,12,0,0,YES
8,2019,13,49,25,15,9,0.183673469,YES
4,2021,47,66,5,34,27,0.409090909,NO
7,2022,2,95,52,32,11,0.115789474,YES
5,2023,5,29,24,2,3,0.103448276,YES
4,2021,7,64,47,8,9,0.140625,YES
2,2022,76,38,17,21,0,0,NO
5,2022,12,57,30,24,3,0.052631579,YES
5,2023,55,57,28,23,6,0.105263158,YES
3,2019,2,91,70,2,19,0.208791209,YES
8,2021,6,55,23,17,15,0.272727273,YES
5,2020,86,29,9,15,5,0.172413793,NO
4,2020,13,49,9,10,30,0.612244898,YES
10,2022,33,45,39,0,6,0.133333333,YES
6,2023,13,70,44,23,3,0.042857143,YES
4,2019,1,29,13,10,6,0.206896552,YES
7,2021,63,83,10,34,39,0.469879518,YES
6,2019,83,46,34,4,8,0.173913043,YES
8,2022,63,40,36,0,4,0.1,YES
3,2019,36,45,34,0,11,0.244444444,YES
3,2022,8,34,8,24,2,0.058823529,NO
3,2019,65,25,7,5,13,0.52,YES
10,2023,32,96,91,2,3,0.03125,YES
3,2020,4,23,9,7,7,0.304347826,YES
8,2019,69,73,37,11,25,0.342465753,YES
7,2022,41,61,36,18,7,0.114754098,YES
10,2023,35,75,40,27,8,0.106666667,YES
9,2023,38,50,8,13,29,0.58,YES
6,2019,30,60,43,0,17,0.283333333,YES
6,2023,46,61,19,4,38,0.62295082,YES
5,2020,60,56,32,21,3,0.053571429,YES
7,2020,70,80,47,9,24,0.3,YES
4,2022,25,87,31,8,48,0.551724138,YES
7,2019,25,80,64,7,9,0.1125,YES
9,2022,30,68,27,5,36,0.529411765,YES
6,2019,42,51,3,13,35,0.68627451,YES
9,2022,39,48,45,1,2,0.041666667,YES
5,2021,14,39,10,9,20,0.512820513,YES
8,2019,12,49,39,7,3,0.06122449,YES
8,2021,33,36,5,9,22,0.611111111,YES
4,2023,43,44,39,2,3,0.068181818,YES
9,2019,28,44,6,9,29,0.659090909,YES
9,2022,68,22,8,1,13,0.590909091,YES
6,2020,21,24,20,2,2,0.083333333,YES
9,2022,7,75,68,5,2,0.026666667,YES
6,2019,44,29,23,3,3,0.103448276,YES
4,2019,27,59,59,0,0,0,YES
4,2023,46,56,55,1,0,0,YES
5,2023,7,33,0,32,1,0.03030303,NO
9,2019,37,72,15,43,14,0.194444444,NO
10,2023,59,54,51,0,3,0.055555556,YES
2,2022,69,69,60,8,1,0.014492754,YES
5,2021,67,26,15,8,3,0.115384615,YES
5,2023,6,92,30,29,33,0.358695652,YES
4,2023,70,98,48,28,22,0.224489796,YES
7,2019,82,76,50,4,22,0.289473684,YES
2,2021,78,66,34,18,14,0.212121212,YES
7,2020,76,28,3,0,25,0.892857143,YES
6,2019,77,47,25,19,3,0.063829787,YES
3,2023,54,75,73,0,2,0.026666667,YES
4,2019,57,85,16,37,32,0.376470588,YES
9,2020,83,64,6,51,7,0.109375,NO
6,2021,9,75,10,30,35,0.466666667,YES
8,2022,35,62,44,2,16,0.258064516,YES
8,2022,77,80,58,11,11,0.1375,YES
3,2020,43,67,33,16,18,0.268656716,YES
2,2023,80,38,26,9,3,0.078947368,YES
7,2022,55,47,3,41,3,0.063829787,NO
6,2020,88,100,58,11,31,0.31,YES
2,2019,55,68,47,13,8,0.117647059,YES
3,2020,58,57,45,9,3,0.052631579,YES
4,2019,66,90,79,10,1,0.011111111,YES
4,2021,6,87,28,52,7,0.08045977,NO
8,2023,79,31,23,6,2,0.064516129,YES
8,2019,9,69,15,0,54,0.782608696,YES
7,2019,34,27,21,2,4,0.148148148,YES
7,2020,84,22,11,11,0,0,NO
3,2023,3,48,2,32,14,0.291666667,NO
2,2020,88,69,56,2,11,0.15942029,YES
3,2023,29,42,28,12,2,0.047619048,YES
4,2020,10,64,51,5,8,0.125,YES
9,2019,33,66,24,40,2,0.03030303,NO
2,2019,35,74,46,25,3,0.040540541,YES
7,2021,87,50,14,18,18,0.36,YES
4,2020,88,47,29,2,16,0.340425532,YES
7,2019,86,27,13,0,14,0.518518519,YES
5,2023,34,40,34,3,3,0.075,YES
9,2021,72,87,69,1,17,0.195402299,YES
8,2023,38,58,3,55,0,0,NO
2,2022,34,92,27,65,0,0,NO
4,2022,46,81,70,6,5,0.061728395,YES
10,2022,77,30,28,2,0,0,YES
7,2023,28,93,21,47,25,0.268817204,NO
8,2022,17,21,4,3,14,0.666666667,YES
6,2022,50,80,48,15,17,0.2125,YES
8,2020,22,66,50,14,2,0.03030303,YES
8,2022,74,56,44,4,8,0.142857143,YES
6,2020,77,43,25,3,15,0.348837209,YES
9,2020,34,73,8,42,23,0.315068493,NO
5,2020,44,43,10,1,32,0.744186047,YES
8,2019,27,35,21,7,7,0.2,YES
4,2020,78,30,29,0,1,0.033333333,YES
7,2019,81,24,7,1,16,0.666666667,YES
10,2020,67,94,91,0,3,0.031914894,YES
4,2022,72,88,31,10,47,0.534090909,YES
8,2019,37,24,4,1,19,0.791666667,YES
8,2023,73,45,33,0,12,0.266666667,YES
3,2019,45,100,94,2,4,0.04,YES
4,2020,14,62,30,8,24,0.387096774,YES
7,2022,10,88,37,33,18,0.204545455,YES
10,2020,21,44,29,0,15,0.340909091,YES
4,2019,80,65,30,34,1,0.015384615,NO
4,2021,76,98,77,13,8,0.081632653,YES
5,2019,78,81,5,44,32,0.395061728,NO
8,2023,83,89,68,9,12,0.134831461,YES
9,2019,85,31,29,1,1,0.032258065,YES
5,2021,5,49,7,26,16,0.326530612,NO
3,2023,82,28,28,0,0,0,YES
6,2020,87,65,48,10,7,0.107692308,YES
2,2019,16,91,85,0,6,0.065934066,YES
3,2019,5,45,44,0,1,0.022222222,YES
7,2021,40,65,31,31,3,0.046153846,YES
9,2019,21,45,43,1,1,0.022222222,YES
5,2021,68,95,5,40,50,0.526315789,YES
8,2022,41,30,25,4,1,0.033333333,YES
9,2022,84,72,64,5,3,0.041666667,YES
6,2019,12,78,75,1,2,0.025641026,YES
7,2019,86,35,10,8,17,0.485714286,YES
5,2022,75,20,11,9,0,0,YES
2,2022,87,88,61,9,18,0.204545455,YES
10,2023,6,45,13,19,13,0.288888889,YES
3,2022,19,100,8,47,45,0.45,YES
5,2021,39,36,23,13,0,0,YES
8,2023,64,22,9,1,12,0.545454545,YES
5,2023,64,47,11,25,11,0.234042553,NO
3,2023,60,43,34,4,5,0.11627907,YES
6,2021,26,47,25,3,19,0.404255319,YES
4,2022,74,48,35,7,6,0.125,YES
2,2023,43,43,16,8,19,0.441860465,YES
6,2021,2,78,42,26,10,0.128205128,YES
3,2020,75,28,1,25,2,0.071428571,NO
8,2022,16,38,27,7,4,0.105263158,YES
7,2021,56,76,58,10,8,0.105263158,YES
4,2021,41,56,25,24,7,0.125,YES
8,2019,79,72,3,6,63,0.875,YES
2,2021,59,69,28,14,27,0.391304348,YES
4,2023,6,23,14,0,9,0.391304348,YES
8,2023,82,20,9,11,0,0,NO
9,2019,38,26,24,2,0,0,YES
3,2020,54,23,19,4,0,0,YES
10,2022,39,24,2,22,0,0,NO
8,2022,62,58,14,11,33,0.568965517,YES
6,2019,3,80,68,10,2,0.025,YES
10,2022,68,79,4,15,60,0.759493671,YES
4,2021,46,79,31,27,21,0.265822785,YES
9,2021,17,49,25,17,7,0.142857143,YES
7,2019,46,66,24,4,38,0.575757576,YES
8,2019,37,74,12,56,6,0.081081081,NO
4,2020,59,32,11,21,0,0,NO
7,2023,16,66,13,6,47,0.712121212,YES
3,2023,40,81,56,13,12,0.148148148,YES
10,2021,20,77,22,35,20,0.25974026,YES
9,2020,21,60,12,6,42,0.7,YES
6,2021,79,75,26,3,46,0.613333333,YES
10,2021,64,70,11,45,14,0.2,NO
3,2019,57,80,12,43,25,0.3125,NO
6,2023,70,92,16,30,46,0.5,YES
9,2022,23,66,61,2,3,0.045454545,YES
6,2021,87,95,76,2,17,0.178947368,YES
9,2021,30,27,12,9,6,0.222222222,YES
8,2022,30,20,8,3,9,0.45,YES
5,2022,48,27,2,7,18,0.666666667,YES
7,2020,66,45,20,16,9,0.2,YES
4,2020,30,88,65,2,21,0.238636364,YES
7,2019,25,79,4,32,43,0.544303797,YES
6,2021,42,43,32,7,4,0.093023256,YES
4,2022,14,39,6,23,10,0.256410256,NO
7,2019,59,41,26,2,13,0.317073171,YES
6,2022,79,29,22,2,5,0.172413793,YES
2,2022,59,100,25,50,25,0.25,NO
5,2022,61,88,52,0,36,0.409090909,YES
9,2019,37,73,30,10,33,0.452054795,YES
8,2022,79,32,0,19,13,0.40625,NO
9,2019,22,49,18,1,30,0.612244898,YES
6,2019,4,84,75,9,0,0,YES
9,2021,14,51,0,15,36,0.705882353,YES
5,2023,45,61,13,15,33,0.540983607,YES
9,2021,47,28,4,13,11,0.392857143,YES
3,2019,6,30,4,24,2,0.066666667,NO
6,2022,20,85,85,0,0,0,YES
5,2021,49,21,0,11,10,0.476190476,NO
9,2020,40,34,2,3,29,0.852941176,YES
10,2022,3,71,60,8,3,0.042253521,YES
7,2023,23,49,46,0,3,0.06122449,YES
4,2019,75,77,43,14,20,0.25974026,YES
8,2023,21,71,60,8,3,0.042253521,YES
10,2021,21,73,17,4,52,0.712328767,YES
7,2021,77,57,16,24,17,0.298245614,YES
2,2023,47,90,59,24,7,0.077777778,YES
7,2021,79,71,42,3,26,0.366197183,YES
4,2022,21,83,74,8,1,0.012048193,YES
5,2023,56,48,21,22,5,0.104166667,YES
9,2020,9,42,14,15,13,0.30952381,YES
4,2021,18,43,0,23,20,0.465116279,NO
7,2022,7,65,41,18,6,0.092307692,YES
3,2021,51,28,23,4,1,0.035714286,YES
2,2020,18,72,0,54,18,0.25,NO
8,2022,81,28,23,2,3,0.107142857,YES
9,2019,53,68,51,9,8,0.117647059,YES
9,2022,57,84,17,20,47,0.55952381,YES
7,2020,26,93,30,23,40,0.430107527,YES
3,2021,28,22,16,4,2,0.090909091,YES
4,2023,30,61,3,38,20,0.327868852,NO
10,2021,34,43,25,8,10,0.23255814,YES
6,2020,11,85,36,29,20,0.235294118,YES
8,2021,78,37,6,5,26,0.702702703,YES
3,2022,89,84,27,17,40,0.476190476,YES
9,2021,47,42,41,0,1,0.023809524,YES
7,2019,31,88,14,18,56,0.636363636,YES
3,2023,44,100,16,4,80,0.8,YES
4,2019,5,66,32,15,19,0.287878788,YES
8,2023,10,92,17,17,58,0.630434783,YES
7,2023,1,65,63,2,0,0,YES
5,2019,66,93,62,19,12,0.129032258,YES
4,2021,64,78,76,2,0,0,YES
2,2022,51,25,6,5,14,0.56,YES
3,2020,21,85,57,14,14,0.164705882,YES
8,2022,41,34,26,4,4,0.117647059,YES
5,2022,68,58,52,3,3,0.051724138,YES
8,2019,68,65,36,14,15,0.230769231,YES
5,2020,84,79,24,47,8,0.101265823,NO
4,2020,54,60,23,22,15,0.25,YES
5,2020,60,22,0,10,12,0.545454545,YES
7,2022,80,47,0,38,9,0.191489362,NO
10,2022,30,31,0,0,31,1,YES
5,2020,15,34,28,6,0,0,YES
6,2023,73,26,9,3,14,0.538461538,YES
4,2021,14,36,32,3,1,0.027777778,YES
7,2021,23,67,5,11,51,0.76119403,YES
6,2021,55,62,45,6,11,0.177419355,YES
10,2023,28,100,89,7,4,0.04,YES
3,2020,30,35,18,5,12,0.342857143,YES
5,2021,11,39,19,6,14,0.358974359,YES
3,2019,50,31,1,26,4,0.129032258,NO
3,2022,13,50,14,7,29,0.58,YES
6,2021,50,81,42,22,17,0.209876543,YES
4,2019,53,86,3,80,3,0.034883721,NO
5,2019,29,71,55,3,13,0.183098592,YES
9,2022,14,97,68,1,28,0.288659794,YES
4,2021,29,93,26,57,10,0.107526882,NO
8,2019,39,63,31,24,8,0.126984127,YES
6,2021,69,48,10,27,11,0.229166667,NO
10,2021,83,66,28,3,35,0.53030303,YES
6,2022,8,65,7,27,31,0.476923077,YES
2,2019,64,30,16,2,12,0.4,YES
5,2020,20,52,22,0,30,0.576923077,YES
7,2023,60,78,8,46,24,0.307692308,NO
10,2019,27,62,17,11,34,0.548387097,YES
9,2022,87,92,34,11,47,0.510869565,YES
4,2022,65,99,68,0,31,0.313131313,YES
9,2023,80,63,14,36,13,0.206349206,NO
9,2023,27,53,16,18,19,0.358490566,YES
10,2023,8,70,52,15,3,0.042857143,YES
10,2020,29,37,21,5,11,0.297297297,YES
5,2020,69,39,11,4,24,0.615384615,YES
10,2020,51,96,64,3,29,0.302083333,YES
6,2023,55,95,17,21,57,0.6,YES
8,2020,50,75,39,22,14,0.186666667,YES
10,2021,72,41,18,5,18,0.43902439,YES
2,2021,11,95,21,24,50,0.526315789,YES
10,2022,61,83,73,4,6,0.072289157,YES
7,2021,13,97,16,32,49,0.505154639,YES
6,2021,77,60,5,30,25,0.416666667,NO
8,2020,80,93,13,61,19,0.204301075,NO
8,2022,3,55,44,9,2,0.036363636,YES
3,2023,41,75,35,18,22,0.293333333,YES
8,2019,34,89,17,61,11,0.123595506,NO
7,2023,45,30,25,4,1,0.033333333,YES
5,2019,7,80,71,1,8,0.1,YES
5,2022,59,75,8,13,54,0.72,YES
10,2021,15,67,63,3,1,0.014925373,YES
6,2023,48,49,9,5,35,0.714285714,YES
9,2019,31,37,24,12,1,0.027027027,YES
6,2021,51,40,15,16,9,0.225,YES
7,2019,65,22,1,10,11,0.5,YES
3,2019,11,78,66,9,3,0.038461538,YES
8,2021,48,55,45,4,6,0.109090909,YES
5,2022,70,58,24,31,3,0.051724138,NO
4,2023,65,30,27,0,3,0.1,YES
2,2023,49,29,17,4,8,0.275862069,YES
9,2022,52,77,25,33,19,0.246753247,YES
3,2019,60,76,26,35,15,0.197368421,YES
6,2019,64,29,26,3,0,0,YES
10,2022,39,90,79,7,4,0.044444444,YES
8,2021,10,47,43,2,2,0.042553191,YES
6,2023,31,61,26,11,24,0.393442623,YES
4,2022,74,22,12,7,3,0.136363636,YES
9,2023,23,87,35,15,37,0.425287356,YES
3,2019,21,50,24,13,13,0.26,YES
5,2019,30,33,7,1,25,0.757575758,YES
10,2022,73,68,66,1,1,0.014705882,YES
8,2022,75,24,15,6,3,0.125,YES
6,2023,20,42,39,0,3,0.071428571,YES
5,2020,9,82,51,16,15,0.182926829,YES
4,2020,20,23,23,0,0,0,YES
10,2023,64,78,16,34,28,0.358974359,YES
8,2019,42,49,3,2,44,0.897959184,YES
2,2019,23,40,17,7,16,0.4,YES
10,2022,27,96,13,19,64,0.666666667,YES
8,2022,84,42,39,3,0,0,YES
5,2022,76,60,17,24,19,0.316666667,YES
6,2022,69,75,55,7,13,0.173333333,YES
4,2023,40,45,37,0,8,0.177777778,YES
3,2019,83,63,38,14,11,0.174603175,YES
2,2019,34,95,61,17,17,0.178947368,YES
9,2020,41,45,6,15,24,0.533333333,YES
2,2022,86,52,10,38,4,0.076923077,NO
6,2022,39,66,57,2,7,0.106060606,YES
9,2023,30,86,70,7,9,0.104651163,YES
6,2019,41,31,26,1,4,0.129032258,YES
5,2023,7,20,16,2,2,0.1,YES
4,2019,25,55,55,0,0,0,YES
6,2022,63,84,2,82,0,0,NO
4,2019,59,96,90,1,5,0.052083333,YES
2,2021,28,28,21,7,0,0,YES
10,2022,54,64,38,11,15,0.234375,YES
5,2022,71,86,57,12,17,0.197674419,YES
8,2023,3,48,6,33,9,0.1875,NO
7,2023,21,46,24,9,13,0.282608696,YES
8,2021,32,66,31,9,26,0.393939394,YES
3,2020,13,23,1,22,0,0,NO
6,2019,61,26,0,17,9,0.346153846,NO
5,2019,4,47,13,34,0,0,NO
3,2023,53,61,26,32,3,0.049180328,NO
8,2022,70,74,11,16,47,0.635135135,YES
4,2020,29,67,61,0,6,0.089552239,YES
9,2020,28,39,16,21,2,0.051282051,NO
2,2019,55,80,32,19,29,0.3625,YES
9,2023,88,37,37,0,0,0,YES
8,2022,17,65,56,2,7,0.107692308,YES
5,2023,86,22,16,3,3,0.136363636,YES
6,2019,36,21,15,5,1,0.047619048,YES
7,2022,17,70,31,14,25,0.357142857,YES
6,2019,32,25,3,0,22,0.88,YES
8,2023,37,45,7,29,9,0.2,NO
10,2021,67,60,18,41,1,0.016666667,NO
2,2021,27,32,4,3,25,0.78125,YES
9,2022,71,32,19,13,0,0,YES
4,2021,8,49,41,2,6,0.12244898,YES
3,2020,46,37,16,6,15,0.405405405,YES
9,2020,73,44,42,2,0,0,YES
9,2021,48,90,10,23,57,0.633333333,YES
5,2023,24,65,10,40,15,0.230769231,NO
3,2019,34,22,13,3,6,0.272727273,YES
4,2020,31,94,74,16,4,0.042553191,YES
4,2019,25,60,39,3,18,0.3,YES
2,2023,55,24,24,0,0,0,YES
5,2022,12,67,1,29,37,0.552238806,YES
4,2022,77,36,30,6,0,0,YES
4,2021,65,84,40,16,28,0.333333333,YES
10,2021,50,68,6,58,4,0.058823529,NO
8,2020,13,34,27,2,5,0.147058824,YES
8,2021,44,39,24,14,1,0.025641026,YES
4,2022,23,57,29,7,21,0.368421053,YES
9,2023,68,72,3,9,60,0.833333333,YES
9,2021,69,22,4,0,18,0.818181818,YES
10,2020,76,44,4,14,26,0.590909091,YES
10,2019,43,52,21,3,28,0.538461538,YES
6,2019,65,89,37,12,40,0.449438202,YES
3,2022,61,58,21,27,10,0.172413793,YES
4,2022,48,34,27,5,2,0.058823529,YES
3,2020,39,76,76,0,0,0,YES
2,2023,40,71,15,23,33,0.464788732,YES
9,2023,80,37,7,0,30,0.810810811,YES
7,2023,16,62,6,8,48,0.774193548,YES
9,2020,18,74,35,11,28,0.378378378,YES
5,2022,69,98,52,2,44,0.448979592,YES
4,2019,15,58,3,50,5,0.086206897,NO
3,2023,5,41,41,0,0,0,YES
6,2021,17,85,69,7,9,0.105882353,YES
2,2020,19,68,2,64,2,0.029411765,NO
5,2021,37,37,12,16,9,0.243243243,YES
6,2019,41,100,0,58,42,0.42,NO
2,2023,87,20,15,4,1,0.05,YES
10,2021,66,63,37,2,24,0.380952381,YES
5,2023,75,71,47,7,17,0.23943662,YES
4,2022,9,66,65,1,0,0,YES
5,2020,88,68,44,6,18,0.264705882,YES
9,2021,89,87,57,4,26,0.298850575,YES
10,2021,42,79,37,9,33,0.417721519,YES
10,2019,61,78,3,17,58,0.743589744,YES
5,2022,19,45,4,37,4,0.088888889,NO
5,2022,49,88,47,41,0,0,YES
10,2021,36,90,69,14,7,0.077777778,YES
6,2019,40,40,15,21,4,0.1,NO
5,2020,65,32,14,17,1,0.03125,NO
7,2020,11,24,1,5,18,0.75,YES
9,2019,4,64,45,13,6,0.09375,YES
9,2020,2,34,9,8,17,0.5,YES
9,2023,68,89,72,9,8,0.08988764,YES
3,2022,13,43,14,2,27,0.627906977,YES
6,2022,20,62,25,14,23,0.370967742,YES
3,2019,31,49,38,8,3,0.06122449,YES
6,2020,52,59,44,12,3,0.050847458,YES
6,2019,18,62,15,18,29,0.467741935,YES
3,2022,32,49,0,31,18,0.367346939,NO
2,2019,5,27,23,4,0,0,YES
5,2019,86,82,71,7,4,0.048780488,YES
5,2023,45,21,4,10,7,0.333333333,YES
10,2021,29,25,2,11,12,0.48,YES
8,2022,15,72,35,12,25,0.347222222,YES
6,2022,54,55,50,5,0,0,YES
8,2022,7,100,52,18,30,0.3,YES
5,2022,50,100,67,1,32,0.32,YES
7,2022,65,97,49,8,40,0.412371134,YES
10,2022,59,56,17,24,15,0.267857143,YES
9,2020,82,38,35,3,0,0,YES
2,2023,78,55,33,15,7,0.127272727,YES
3,2021,87,79,63,15,1,0.012658228,YES
7,2023,48,97,78,14,5,0.051546392,YES
5,2021,72,83,47,29,7,0.084337349,YES
8,2019,37,78,46,5,27,0.346153846,YES
4,2023,77,71,9,35,27,0.38028169,YES
10,2022,68,61,34,9,18,0.295081967,YES
4,2021,38,23,16,0,7,0.304347826,YES
10,2019,33,46,28,0,18,0.391304348,YES
2,2022,44,56,26,16,14,0.25,YES
5,2021,60,77,70,2,5,0.064935065,YES
5,2019,59,26,16,0,10,0.384615385,YES
6,2022,2,70,40,10,20,0.285714286,YES
6,2019,87,71,26,32,13,0.183098592,YES
2,2021,6,87,71,0,16,0.183908046,YES
9,2022,56,82,69,3,10,0.12195122,YES
10,2019,11,78,78,0,0,0,YES
3,2020,4,84,7,29,48,0.571428571,YES
4,2022,46,68,55,3,10,0.147058824,YES
6,2022,9,93,64,27,2,0.021505376,YES
9,2022,88,61,31,7,23,0.37704918,YES
3,2023,61,70,43,23,4,0.057142857,YES
9,2022,13,44,36,3,5,0.113636364,YES
8,2022,72,80,68,8,4,0.05,YES
5,2019,68,44,25,14,5,0.113636364,YES
5,2022,60,30,22,2,6,0.2,YES
7,2023,77,82,14,44,24,0.292682927,NO
7,2020,6,34,23,0,11,0.323529412,YES
9,2022,89,41,32,8,1,0.024390244,YES
7,2020,82,53,17,5,31,0.58490566,YES
3,2021,48,27,12,13,2,0.074074074,YES
6,2021,9,28,22,0,6,0.214285714,YES
3,2022,62,95,86,4,5,0.052631579,YES
5,2020,41,24,3,16,5,0.208333333,NO
9,2021,81,49,41,4,4,0.081632653,YES
2,2020,7,39,30,1,8,0.205128205,YES
5,2021,52,57,43,9,5,0.087719298,YES
2,2019,76,56,23,0,33,0.589285714,YES
9,2023,66,87,6,68,13,0.149425287,NO
8,2023,81,50,4,22,24,0.48,YES
7,2023,60,24,23,0,1,0.041666667,YES
9,2020,21,88,75,10,3,0.034090909,YES
8,2020,70,22,14,0,8,0.363636364,YES
9,2023,38,34,20,7,7,0.205882353,YES
